R,depth,width,seed,K,s2,rel
1.5,3,6,5,0.0,1.0,1.0
1.5,3,6,5,-0.5,1.4360039925734573,1.2754581608849238
1.5,3,6,5,-1.0,2.015035999061725,1.6544727005714324
1.5,3,6,5,-2.0,3.7558748925962315,2.802044848992371
1.5,3,6,5,-4.0,11.150868673469775,7.7789227725888574
1.5,3,6,5,-6.0,28.737348374899014,18.60177921286618
1.5,3,6,6,0.5,0.6769483974617138,0.9511705701518607
1.5,3,6,6,0.0,1.0,1.0
1.5,3,6,6,-0.5,1.4360039925734573,1.6121883583434624
1.5,3,6,6,-1.0,2.015035999061725,2.742044743175393
1.5,3,6,6,-2.0,3.7558748925962315,7.814961115916875
1.5,3,6,6,-4.0,11.150868673469775,55.48833969556565
1.5,3,6,6,-6.0,28.737348374899014,107.16047131704902
1.5,3,6,7,0.5,0.6769483974617138,0.9288111869686924
1.5,3,6,7,0.0,1.0,1.0
1.5,3,6,7,-0.5,1.4360039925734573,1.279616669528029
1.5,3,6,7,-1.0,2.015035999061725,1.6574595325922976
1.5,3,6,7,-2.0,3.7558748925962315,2.8339108357929357
1.5,3,6,7,-4.0,11.150868673469775,7.866980110600749
1.5,3,6,7,-6.0,28.737348374899014,18.84819477327526
1.5,3,6,8,0.5,0.6769483974617138,0.9349866613305321
1.5,3,6,8,0.0,1.0,1.0
1.5,3,6,8,-0.5,1.4360039925734573,1.2758617654423356
1.5,3,6,8,-1.0,2.015035999061725,1.678093306223113
1.5,3,6,8,-2.0,3.7558748925962315,2.914985461386604
1.5,3,6,8,-4.0,11.150868673469775,8.606870762554841
1.5,3,6,8,-6.0,28.737348374899014,23.528769480487934
1.5,3,6,9,0.5,0.6769483974617138,0.9410385689386053
1.5,3,6,9,0.0,1.0,1.0
1.5,3,6,9,-0.5,1.4360039925734573,1.306291734746663
1.5,3,6,9,-1.0,2.015035999061725,1.7585951671303948
1.5,3,6,9,-2.0,3.7558748925962315,3.2652941100784223
1.5,3,6,9,-4.0,11.150868673469775,11.304515422874319
1.5,3,6,9,-6.0,28.737348374899014,36.08684851159333
1.5,3,6,10,0.5,0.6769483974617138,0.9457489810850415
1.5,3,6,10,0.0,1.0,1.0
1.5,3,6,10,-0.5,1.4360039925734573,1.3892336572660353
1.5,3,6,10,-1.0,2.015035999061725,2.004931982286924
1.5,3,6,10,-2.0,3.7558748925962315,4.2472982169720375
1.5,3,6,10,-4.0,11.150868673469775,17.540692815174893
1.5,3,6,10,-6.0,28.737348374899014,57.42086402370361
1.5,3,6,11,0.5,0.6769483974617138,0.9295258309498411
1.5,3,6,11,0.0,1.0,1.0
1.5,3,6,11,-0.5,1.4360039925734573,1.3245421770529653
1.5,3,6,11,-1.0,2.015035999061725,2.04006363111375
1.5,3,6,11,-2.0,3.7558748925962315,5.820897166783551
1.5,3,6,11,-4.0,11.150868673469775,46.23419871054398
1.5,3,6,11,-6.0,28.737348374899014,83.72428154349595
1.5,3,6,12,0.5,0.6769483974617138,0.9271822792067254
1.5,3,6,12,0.0,1.0,1.0
1.5,3,6,12,-0.5,1.4360039925734573,1.175796509353285
1.5,3,6,12,-1.0,2.015035999061725,1.4186139756006655
1.5,3,6,12,-2.0,3.7558748925962315,2.179082485847903
1.5,3,6,12,-4.0,11.150868673469775,5.577783796691532
1.5,3,6,12,-6.0,28.737348374899014,15.399705138321801
1.5,3,6,13,0.5,0.6769483974617138,0.9441234526918071
1.5,3,6,13,0.0,1.0,1.0
1.5,3,6,13,-0.5,1.4360039925734573,1.214733726084784
1.5,3,6,13,-1.0,2.015035999061725,1.5147303991869179
1.5,3,6,13,-2.0,3.7558748925962315,2.4279798406232707
1.5,3,6,13,-4.0,11.150868673469775,6.406101652188879
1.5,3,6,13,-6.0,28.737348374899014,16.171677297605935
1.5,3,6,14,0.5,0.6769483974617138,0.914114520956416
1.5,3,6,14,0.0,1.0,1.0
1.5,3,6,14,-0.5,1.4360039925734573,1.1486128364975707
1.5,3,6,14,-1.0,2.015035999061725,1.3314158974831878
1.5,3,6,14,-2.0,3.7558748925962315,1.8106446853060492
1.5,3,6,14,-4.0,11.150868673469775,3.9234909293842204
1.5,3,6,14,-6.0,28.737348374899014,8.349543291460305
1.5,3,6,15,0.5,0.6769483974617138,0.9101123061870413
1.5,3,6,15,0.0,1.0,1.0
1.5,3,6,15,-0.5,1.4360039925734573,1.3698955217686515
1.5,3,6,15,-1.0,2.015035999061725,2.026047709829894
1.5,3,6,15,-2.0,3.7558748925962315,4.655963930092404
1.5,3,6,15,-4.0,11.150868673469775,22.358029587961425
1.5,3,6,15,-6.0,28.737348374899014,70.72367777358494
1.5,3,6,16,0.5,0.6769483974617138,0.8849847339578086
1.5,3,6,16,0.0,1.0,1.0
1.5,3,6,16,-0.5,1.4360039925734573,1.387425899964177
1.5,3,6,16,-1.0,2.015035999061725,1.9664989168820062
1.5,3,6,16,-2.0,3.7558748925962315,4.25572202567538
1.5,3,6,16,-4.0,11.150868673469775,19.87628529033229
1.5,3,6,16,-6.0,28.737348374899014,41.80771451901153
1.5,3,6,17,0.5,0.6769483974617138,0.9453623860439054
1.5,3,6,17,0.0,1.0,1.0
1.5,3,6,17,-0.5,1.4360039925734573,1.2296747927058118
1.5,3,6,17,-1.0,2.015035999061725,1.5335834432353248
1.5,3,6,17,-2.0,3.7558748925962315,2.398276014199255
1.5,3,6,17,-4.0,11.150868673469775,5.754433554655572
1.5,3,6,17,-6.0,28.737348374899014,12.974262128942211
1.5,3,6,18,0.5,0.6769483974617138,0.924449575561338
1.5,3,6,18,0.0,1.0,1.0
1.5,3,6,18,-0.5,1.4360039925734573,1.2041896734059658
1.5,3,6,18,-1.0,2.015035999061725,1.4772209095264812
1.5,3,6,18,-2.0,3.7558748925962315,3.098467888292829
1.5,3,6,18,-4.0,11.150868673469775,14.395556601106586
1.5,3,6,18,-6.0,28.737348374899014,60.783207767440246
1.5,3,6,19,0.5,0.6769483974617138,0.9146248098936238
1.5,3,6,19,0.0,1.0,1.0
1.5,3,6,19,-0.5,1.4360039925734573,1.2859678364348395
1.5,3,6,19,-1.0,2.015035999061725,1.7571225646654456
1.5,3,6,19,-2.0,3.7558748925962315,3.635615862490664
1.5,3,6,19,-4.0,11.150868673469775,16.177639459070033
1.5,3,6,19,-6.0,28.737348374899014,41.146603096228716
1.5,3,6,20,0.5,0.6769483974617138,0.9244238278122935
1.5,3,6,20,0.0,1.0,1.0
1.5,3,6,20,-0.5,1.4360039925734573,1.2410919228649318
1.5,3,6,20,-1.0,2.015035999061725,1.6647084143653055
1.5,3,6,20,-2.0,3.7558748925962315,3.096048196476059
1.5,3,6,20,-4.0,11.150868673469775,9.229574320124348
1.5,3,6,20,-6.0,28.737348374899014,20.636007987493652
1.5,3,6,21,0.5,0.6769483974617138,0.900696436144037
1.5,3,6,21,0.0,1.0,1.0
1.5,3,6,21,-0.5,1.4360039925734573,1.2293617927883256
1.5,3,6,21,-1.0,2.015035999061725,1.6506283769393437
1.5,3,6,21,-2.0,3.7558748925962315,3.091651206327295
1.5,3,6,21,-4.0,11.150868673469775,10.656317639507654
1.5,3,6,21,-6.0,28.737348374899014,33.723709412608535
1.5,3,6,22,0.5,0.6769483974617138,0.9244294654414555
1.5,3,6,22,0.0,1.0,1.0
1.5,3,6,22,-0.5,1.4360039925734573,1.2674128840913355
1.5,3,6,22,-1.0,2.015035999061725,1.6513459584209709
1.5,3,6,22,-2.0,3.7558748925962315,3.0519605665804908
1.5,3,6,22,-4.0,11.150868673469775,9.995164818651695
1.5,3,6,22,-6.0,28.737348374899014,27.927307814388275
1.5,3,6,23,0.5,0.6769483974617138,0.9463960595196621
1.5,3,6,23,0.0,1.0,1.0
1.5,3,6,23,-0.5,1.4360039925734573,1.4773083052279128
1.5,3,6,23,-1.0,2.015035999061725,2.2163648486336163
1.5,3,6,23,-2.0,3.7558748925962315,5.0014598074467465
1.5,3,6,23,-4.0,11.150868673469775,24.501441014561482
1.5,3,6,23,-6.0,28.737348374899014,59.381868779265005
1.5,3,6,24,0.5,0.6769483974617138,0.9287912790932298
1.5,3,6,24,0.0,1.0,1.0
1.5,3,6,24,-0.5,1.4360039925734573,1.1460131592576976
1.5,3,6,24,-1.0,2.015035999061725,1.3226235740900465
1.5,3,6,24,-2.0,3.7558748925962315,1.791341882730368
1.5,3,6,24,-4.0,11.150868673469775,3.7301373423198836
1.5,3,6,24,-6.0,28.737348374899014,8.11724205692294
1.5,3,6,25,0.5,0.6769483974617138,0.9415550768744533
1.5,3,6,25,0.0,1.0,1.0
1.5,3,6,25,-0.5,1.4360039925734573,1.2698064990513664
1.5,3,6,25,-1.0,2.015035999061725,1.7385585391993332
1.5,3,6,25,-2.0,3.7558748925962315,3.5382453355047687
1.5,3,6,25,-4.0,11.150868673469775,15.263377093689666
1.5,3,6,25,-6.0,28.737348374899014,60.48003785486839
1.5,3,6,26,0.5,0.6769483974617138,0.9097676007849397
1.5,3,6,26,0.0,1.0,1.0
1.5,3,6,26,-0.5,1.4360039925734573,1.3304112755278115
1.5,3,6,26,-1.0,2.015035999061725,1.881871534168815
1.5,3,6,26,-2.0,3.7558748925962315,3.807981264218746
1.5,3,6,26,-4.0,11.150868673469775,14.501376585076358
1.5,3,6,26,-6.0,28.737348374899014,43.30424262192089
1.5,3,6,27,0.5,0.6769483974617138,0.9274656242608232
1.5,3,6,27,0.0,1.0,1.0
1.5,3,6,27,-0.5,1.4360039925734573,1.2578680287954584
1.5,3,6,27,-1.0,2.015035999061725,1.6065650058553271
1.5,3,6,27,-2.0,3.7558748925962315,2.695562147894584
1.5,3,6,27,-4.0,11.150868673469775,7.590751331014706
1.5,3,6,27,-6.0,28.737348374899014,20.273079708188003
1.5,3,6,28,0.5,0.6769483974617138,0.9054738619011574
1.5,3,6,28,0.0,1.0,1.0
1.5,3,6,28,-0.5,1.4360039925734573,1.3191284152940164
1.5,3,6,28,-1.0,2.015035999061725,1.7892981278356133
1.5,3,6,28,-2.0,3.7558748925962315,3.790851021625474
1.5,3,6,28,-4.0,11.150868673469775,18.11421931725661
1.5,3,6,28,-6.0,28.737348374899014,50.48101939310547
1.5,3,6,29,0.5,0.6769483974617138,0.9366973783537484
1.5,3,6,29,0.0,1.0,1.0
1.5,3,6,29,-0.5,1.4360039925734573,1.2518610671738422
1.5,3,6,29,-1.0,2.015035999061725,1.621876052964182
1.5,3,6,29,-2.0,3.7558748925962315,2.7985098709078384
1.5,3,6,29,-4.0,11.150868673469775,8.230558880219473
1.5,3,6,29,-6.0,28.737348374899014,22.586288862118437
1.5,3,6,30,0.5,0.6769483974617138,0.9293739724155419
1.5,3,6,30,0.0,1.0,1.0
1.5,3,6,30,-0.5,1.4360039925734573,1.3428918082494172
1.5,3,6,30,-1.0,2.015035999061725,2.07235339740495
1.5,3,6,30,-2.0,3.7558748925962315,5.124407119314951
1.5,3,6,30,-4.0,11.150868673469775,29.730818851593018
1.5,3,6,30,-6.0,28.737348374899014,81.3534773359384
1.5,3,6,31,0.5,0.6769483974617138,0.9384102331346355
1.5,3,6,31,0.0,1.0,1.0
1.5,3,6,31,-0.5,1.4360039925734573,1.2859778741496262
1.5,3,6,31,-1.0,2.015035999061725,1.688959984307227
1.5,3,6,31,-2.0,3.7558748925962315,2.929383408433634
1.5,3,6,31,-4.0,11.150868673469775,8.63181542654367
1.5,3,6,31,-6.0,28.737348374899014,23.438708958518788
1.5,3,6,32,0.5,0.6769483974617138,0.9147835809091376
1.5,3,6,32,0.0,1.0,1.0
1.5,3,6,32,-0.5,1.4360039925734573,1.284578613243533
1.5,3,6,32,-1.0,2.015035999061725,1.7322612838038223
1.5,3,6,32,-2.0,3.7558748925962315,3.1334210297253002
1.5,3,6,32,-4.0,11.150868673469775,9.481088218750651
1.5,3,6,32,-6.0,28.737348374899014,24.674503451204004
1.5,3,6,33,0.5,0.6769483974617138,0.9599314364702736
1.5,3,6,33,0.0,1.0,1.0
1.5,3,6,33,-0.5,1.4360039925734573,1.1551804023684584
1.5,3,6,33,-1.0,2.015035999061725,1.3624113764296524
1.5,3,6,33,-2.0,3.7558748925962315,1.9679807908961404
1.5,3,6,33,-4.0,11.150868673469775,4.345435322157505
1.5,3,6,33,-6.0,28.737348374899014,9.689485264092232
1.5,3,6,34,0.5,0.6769483974617138,0.9080938870011009
1.5,3,6,34,0.0,1.0,1.0
1.5,3,6,34,-0.5,1.4360039925734573,1.1925025536471412
1.5,3,6,34,-1.0,2.015035999061725,1.4725947711229945
1.5,3,6,34,-2.0,3.7558748925962315,2.3925469370375563
1.5,3,6,34,-4.0,11.150868673469775,6.575277150877909
1.5,3,6,34,-6.0,28.737348374899014,18.26666462337603
1.5,3,6,35,0.5,0.6769483974617138,0.9175889681885028
1.5,3,6,35,0.0,1.0,1.0
1.5,3,6,35,-0.5,1.4360039925734573,1.371348772807948
1.5,3,6,35,-1.0,2.015035999061725,2.031601888927704
1.5,3,6,35,-2.0,3.7558748925962315,4.600150347824103
1.5,3,6,35,-4.0,11.150868673469775,19.25907804526909
1.5,3,6,35,-6.0,28.737348374899014,57.41108275553983
1.5,3,6,36,0.5,0.6769483974617138,0.9519240963481291
1.5,3,6,36,0.0,1.0,1.0
1.5,3,6,36,-0.5,1.4360039925734573,1.1423012953575338
1.5,3,6,36,-1.0,2.015035999061725,1.3085287821832707
1.5,3,6,36,-2.0,3.7558748925962315,1.74655221965631
1.5,3,6,36,-4.0,11.150868673469775,3.0976496874793216
1.5,3,6,36,-6.0,28.737348374899014,5.390307176902394
1.5,3,6,37,0.5,0.6769483974617138,0.9369779511343316
1.5,3,6,37,0.0,1.0,1.0
1.5,3,6,37,-0.5,1.4360039925734573,1.3286734621497858
1.5,3,6,37,-1.0,2.015035999061725,1.7646067535231595
1.5,3,6,37,-2.0,3.7558748925962315,3.1902487697039077
1.5,3,6,37,-4.0,11.150868673469775,9.942737872166928
1.5,3,6,37,-6.0,28.737348374899014,28.64347242846817
1.5,3,6,38,0.5,0.6769483974617138,0.8994412094726304
1.5,3,6,38,0.0,1.0,1.0
1.5,3,6,38,-0.5,1.4360039925734573,1.5606125401171507
1.5,3,6,38,-1.0,2.015035999061725,2.5446672058854594
1.5,3,6,38,-2.0,3.7558748925962315,6.721260340780142
1.5,3,6,38,-4.0,11.150868673469775,41.0048554848768
1.5,3,6,38,-6.0,28.737348374899014,52.771147895699706
1.5,3,6,39,0.5,0.6769483974617138,0.922301021071221
1.5,3,6,39,0.0,1.0,1.0
1.5,3,6,39,-0.5,1.4360039925734573,1.5265036876895666
1.5,3,6,39,-1.0,2.015035999061725,2.4330647910632517
1.5,3,6,39,-2.0,3.7558748925962315,6.230872368869607
1.5,3,6,39,-4.0,11.150868673469775,38.12127967515725
1.5,3,6,39,-6.0,28.737348374899014,54.83764063901718
1.5,3,6,40,0.5,0.6769483974617138,0.9381874105091381
1.5,3,6,40,0.0,1.0,1.0
1.5,3,6,40,-0.5,1.4360039925734573,1.2095452706915628
1.5,3,6,40,-1.0,2.015035999061725,1.4820919230764706
1.5,3,6,40,-2.0,3.7558748925962315,2.212800541330184
1.5,3,6,40,-4.0,11.150868673469775,5.050044929527408
1.5,3,6,40,-6.0,28.737348374899014,11.14935910315175
1.5,3,6,41,0.5,0.6769483974617138,0.8979944630067157
1.5,3,6,41,0.0,1.0,1.0
1.5,3,6,41,-0.5,1.4360039925734573,1.1641455944569075
1.5,3,6,41,-1.0,2.015035999061725,1.4528462769824322
1.5,3,6,41,-2.0,3.7558748925962315,2.7561462669599757
1.5,3,6,41,-4.0,11.150868673469775,10.88619997612801
1.5,3,6,41,-6.0,28.737348374899014,41.717400395765
1.5,3,6,42,0.5,0.6769483974617138,0.8911514122041003
1.5,3,6,42,0.0,1.0,1.0
1.5,3,6,42,-0.5,1.4360039925734573,1.298787794674295
1.5,3,6,42,-1.0,2.015035999061725,1.7107974743498728
1.5,3,6,42,-2.0,3.7558748925962315,2.948263364287703
1.5,3,6,42,-4.0,11.150868673469775,8.479054368010697
1.5,3,6,42,-6.0,28.737348374899014,22.665176000765523
1.5,3,6,43,0.5,0.6769483974617138,0.9106886235913719
1.5,3,6,43,0.0,1.0,1.0
1.5,3,6,43,-0.5,1.4360039925734573,1.3213983571281251
1.5,3,6,43,-1.0,2.015035999061725,1.7805375620420734
1.5,3,6,43,-2.0,3.7558748925962315,3.3964264075526676
1.5,3,6,43,-4.0,11.150868673469775,17.04427655685339
1.5,3,6,43,-6.0,28.737348374899014,55.61656687526948
1.5,3,6,44,0.5,0.6769483974617138,0.9318416400495337
1.5,3,6,44,0.0,1.0,1.0
1.5,3,6,44,-0.5,1.4360039925734573,1.2963645095908813
1.5,3,6,44,-1.0,2.015035999061725,1.7713496999203067
1.5,3,6,44,-2.0,3.7558748925962315,3.39354836749205
1.5,3,6,44,-4.0,11.150868673469775,12.068915119920568
1.5,3,6,44,-6.0,28.737348374899014,40.60907272262576
1.5,3,6,45,0.5,0.6769483974617138,0.9276397583393104
1.5,3,6,45,0.0,1.0,1.0
1.5,3,6,45,-0.5,1.4360039925734573,1.143427557981358
1.5,3,6,45,-1.0,2.015035999061725,1.3354969471820888
1.5,3,6,45,-2.0,3.7558748925962315,1.9571452647817624
1.5,3,6,45,-4.0,11.150868673469775,4.459603807299428
1.5,3,6,45,-6.0,28.737348374899014,9.957074462273228
1.5,3,6,46,0.5,0.6769483974617138,0.9220039647609347
1.5,3,6,46,0.0,1.0,1.0
1.5,3,6,46,-0.5,1.4360039925734573,1.238453194728174
1.5,3,6,46,-1.0,2.015035999061725,1.63196298112007
1.5,3,6,46,-2.0,3.7558748925962315,3.121132807009119
1.5,3,6,46,-4.0,11.150868673469775,11.502369338491688
1.5,3,6,46,-6.0,28.737348374899014,40.309140778803815
1.5,3,6,47,0.5,0.6769483974617138,0.8891724504521148
1.5,3,6,47,0.0,1.0,1.0
1.5,3,6,47,-0.5,1.4360039925734573,1.3089224485853261
1.5,3,6,47,-1.0,2.015035999061725,1.757409555079317
1.5,3,6,47,-2.0,3.7558748925962315,3.3019553015222294
1.5,3,6,47,-4.0,11.150868673469775,10.827361270472386
1.5,3,6,47,-6.0,28.737348374899014,33.20111975880816
1.5,3,6,48,0.5,0.6769483974617138,0.9425688765660651
1.5,3,6,48,0.0,1.0,1.0
1.5,3,6,48,-0.5,1.4360039925734573,1.1475316391285042
1.5,3,6,48,-1.0,2.015035999061725,1.4720999548052243
1.5,3,6,48,-2.0,3.7558748925962315,2.5929779920526723
1.5,3,6,48,-4.0,11.150868673469775,8.22598781658228
1.5,3,6,48,-6.0,28.737348374899014,24.222645300625437
1.5,3,6,49,0.5,0.6769483974617138,0.9093910361821416
1.5,3,6,49,0.0,1.0,1.0
1.5,3,6,49,-0.5,1.4360039925734573,1.315906986371801
1.5,3,6,49,-1.0,2.015035999061725,1.7339626388516896
1.5,3,6,49,-2.0,3.7558748925962315,3.0300975074168157
1.5,3,6,49,-4.0,11.150868673469775,9.0204888757946
1.5,3,6,49,-6.0,28.737348374899014,27.43193167505408
0.8,4,10,0,0.5,0.8977818842738932,0.9649148562030122
0.8,4,10,0,0.0,1.0,1.0
0.8,4,10,0,-0.5,1.1113232970947502,1.0740433331409602
0.8,4,10,0,-1.0,1.2323941181210039,1.152635077063731
0.8,4,10,0,-2.0,1.5065359277077244,1.3368847947806415
0.8,4,10,0,-4.0,2.2044230860437226,1.8038037120090897
0.8,4,10,0,-6.0,3.1496856357366823,2.4642061090596856
0.8,4,10,1,0.5,0.8977818842738932,0.9661372548592936
0.8,4,10,1,0.0,1.0,1.0
0.8,4,10,1,-0.5,1.1113232970947502,1.0908167359563858
0.8,4,10,1,-1.0,1.2323941181210039,1.189974849264654
0.8,4,10,1,-2.0,1.5065359277077244,1.43268157071933
0.8,4,10,1,-4.0,2.2044230860437226,2.0971011841366596
0.8,4,10,1,-6.0,3.1496856357366823,3.0622784554996065
0.8,4,10,2,0.5,0.8977818842738932,0.9514258417013803
0.8,4,10,2,0.0,1.0,1.0
0.8,4,10,2,-0.5,1.1113232970947502,1.0557191639296666
0.8,4,10,2,-1.0,1.2323941181210039,1.117064735830862
0.8,4,10,2,-2.0,1.5065359277077244,1.2532468009564517
0.8,4,10,2,-4.0,2.2044230860437226,1.581409641043407
0.8,4,10,2,-6.0,3.1496856357366823,2.012113151507325
0.8,4,10,3,0.5,0.8977818842738932,0.9525959933207379
0.8,4,10,3,0.0,1.0,1.0
0.8,4,10,3,-0.5,1.1113232970947502,1.0869437040662422
0.8,4,10,3,-1.0,1.2323941181210039,1.186755849036996
0.8,4,10,3,-2.0,1.5065359277077244,1.4312703210202737
0.8,4,10,3,-4.0,2.2044230860437226,2.1499900544099413
0.8,4,10,3,-6.0,3.1496856357366823,3.3315699409645196
0.8,4,10,4,0.5,0.8977818842738932,0.9412957303589269
0.8,4,10,4,0.0,1.0,1.0
0.8,4,10,4,-0.5,1.1113232970947502,1.0749582183780988
0.8,4,10,4,-1.0,1.2323941181210039,1.1621465321371278
0.8,4,10,4,-2.0,1.5065359277077244,1.3804592046448954
0.8,4,10,4,-4.0,2.2044230860437226,2.1103484468704603
0.8,4,10,4,-6.0,3.1496856357366823,3.3195489413511066
0.8,4,10,5,0.5,0.8977818842738932,0.9672989575662957
0.8,4,10,5,0.0,1.0,1.0
0.8,4,10,5,-0.5,1.1113232970947502,1.0482718769360047
0.8,4,10,5,-1.0,1.2323941181210039,1.1023501345197395
0.8,4,10,5,-2.0,1.5065359277077244,1.218034544588001
0.8,4,10,5,-4.0,2.2044230860437226,1.4957378476082244
0.8,4,10,5,-6.0,3.1496856357366823,1.8506121742842603
0.8,4,10,6,0.5,0.8977818842738932,0.9498928681952022
0.8,4,10,6,0.0,1.0,1.0
0.8,4,10,6,-0.5,1.1113232970947502,1.061413303258468
0.8,4,10,6,-1.0,1.2323941181210039,1.12860926021487
0.8,4,10,6,-2.0,1.5065359277077244,1.278312788797237
0.8,4,10,6,-4.0,2.2044230860437226,1.6605764246600767
0.8,4,10,6,-6.0,3.1496856357366823,2.170666407957227
0.8,4,10,7,0.5,0.8977818842738932,0.9650629535160409
0.8,4,10,7,0.0,1.0,1.0
0.8,4,10,7,-0.5,1.1113232970947502,1.071312043662931
0.8,4,10,7,-1.0,1.2323941181210039,1.1518892593881958
0.8,4,10,7,-2.0,1.5065359277077244,1.3310065067234191
0.8,4,10,7,-4.0,2.2044230860437226,1.7977596378376475
0.8,4,10,7,-6.0,3.1496856357366823,2.4093564779220906
0.8,4,10,8,0.5,0.8977818842738932,0.959875791047882
0.8,4,10,8,0.0,1.0,1.0
0.8,4,10,8,-0.5,1.1113232970947502,1.0508424426786074
0.8,4,10,8,-1.0,1.2323941181210039,1.108639123644991
0.8,4,10,8,-2.0,1.5065359277077244,1.2360778026279924
0.8,4,10,8,-4.0,2.2044230860437226,1.5684957313790233
0.8,4,10,8,-6.0,3.1496856357366823,2.0168954673842756
0.8,4,10,9,0.5,0.8977818842738932,0.9573199499775826
0.8,4,10,9,0.0,1.0,1.0
0.8,4,10,9,-0.5,1.1113232970947502,1.050722562706024
0.8,4,10,9,-1.0,1.2323941181210039,1.106606717150754
0.8,4,10,9,-2.0,1.5065359277077244,1.232513915156879
0.8,4,10,9,-4.0,2.2044230860437226,1.5380166384495348
0.8,4,10,9,-6.0,3.1496856357366823,1.9391823649648365
0.8,4,10,10,0.5,0.8977818842738932,0.9312702872538288
0.8,4,10,10,0.0,1.0,1.0
0.8,4,10,10,-0.5,1.1113232970947502,1.0821887151476213
0.8,4,10,10,-1.0,1.2323941181210039,1.1739005304547914
0.8,4,10,10,-2.0,1.5065359277077244,1.4003626599607863
0.8,4,10,10,-4.0,2.2044230860437226,2.0915482815050215
0.8,4,10,10,-6.0,3.1496856357366823,3.248475044077444
0.8,4,10,11,0.5,0.8977818842738932,0.9551129644291466
0.8,4,10,11,0.0,1.0,1.0
0.8,4,10,11,-0.5,1.1113232970947502,1.0643544426960463
0.8,4,10,11,-1.0,1.2323941181210039,1.143473297196276
0.8,4,10,11,-2.0,1.5065359277077244,1.3986836253984676
0.8,4,10,11,-4.0,2.2044230860437226,2.059166018651161
0.8,4,10,11,-6.0,3.1496856357366823,3.0355046949640756
0.8,4,10,12,0.5,0.8977818842738932,0.9631936389965758
0.8,4,10,12,0.0,1.0,1.0
0.8,4,10,12,-0.5,1.1113232970947502,1.0510886027521151
0.8,4,10,12,-1.0,1.2323941181210039,1.1103217806067265
0.8,4,10,12,-2.0,1.5065359277077244,1.2397339906715386
0.8,4,10,12,-4.0,2.2044230860437226,1.5631642961420522
0.8,4,10,12,-6.0,3.1496856357366823,1.9964660710414635
0.8,4,10,13,0.5,0.8977818842738932,0.9715467798203943
0.8,4,10,13,0.0,1.0,1.0
0.8,4,10,13,-0.5,1.1113232970947502,1.040020302089032
0.8,4,10,13,-1.0,1.2323941181210039,1.0861961035589165
0.8,4,10,13,-2.0,1.5065359277077244,1.1826577245808418
0.8,4,10,13,-4.0,2.2044230860437226,1.4170563735454362
0.8,4,10,13,-6.0,3.1496856357366823,1.7323385161092195
0.8,4,10,14,0.5,0.8977818842738932,0.9635069756209732
0.8,4,10,14,0.0,1.0,1.0
0.8,4,10,14,-0.5,1.1113232970947502,1.1058832997064676
0.8,4,10,14,-1.0,1.2323941181210039,1.2286686553812451
0.8,4,10,14,-2.0,1.5065359277077244,1.5117866175274948
0.8,4,10,14,-4.0,2.2044230860437226,2.3168728890837365
0.8,4,10,14,-6.0,3.1496856357366823,3.5676449409746787
0.8,4,10,15,0.5,0.8977818842738932,0.9538242232104417
0.8,4,10,15,0.0,1.0,1.0
0.8,4,10,15,-0.5,1.1113232970947502,1.0515716027426887
0.8,4,10,15,-1.0,1.2323941181210039,1.1098254322911547
0.8,4,10,15,-2.0,1.5065359277077244,1.246072753201111
0.8,4,10,15,-4.0,2.2044230860437226,1.6281215178215094
0.8,4,10,15,-6.0,3.1496856357366823,2.232380620233324
0.8,4,10,16,0.5,0.8977818842738932,0.9624755931133101
0.8,4,10,16,0.0,1.0,1.0
0.8,4,10,16,-0.5,1.1113232970947502,1.0844536470774275
0.8,4,10,16,-1.0,1.2323941181210039,1.180015401480593
0.8,4,10,16,-2.0,1.5065359277077244,1.4015071133899888
0.8,4,10,16,-4.0,2.2044230860437226,1.9919938123164211
0.8,4,10,16,-6.0,3.1496856357366823,2.82624141266521
0.8,4,10,17,0.5,0.8977818842738932,0.9693767631335312
0.8,4,10,17,0.0,1.0,1.0
0.8,4,10,17,-0.5,1.1113232970947502,1.0898593083002939
0.8,4,10,17,-1.0,1.2323941181210039,1.2033308693095326
0.8,4,10,17,-2.0,1.5065359277077244,1.493530384747189
0.8,4,10,17,-4.0,2.2044230860437226,2.386863402743157
0.8,4,10,17,-6.0,3.1496856357366823,3.890523707637063
0.8,4,10,18,0.5,0.8977818842738932,0.9644141699682949
0.8,4,10,18,0.0,1.0,1.0
0.8,4,10,18,-0.5,1.1113232970947502,1.0604073238476612
0.8,4,10,18,-1.0,1.2323941181210039,1.130428300910395
0.8,4,10,18,-2.0,1.5065359277077244,1.2925029927423353
0.8,4,10,18,-4.0,2.2044230860437226,1.7095416552325688
